neis_code,name,region,gu,office_code,address
7061080,서울창신초등학교,서울특별시교육청,종로구,B10,서울특별시 종로구 지봉로 73
7061081,서울청구초등학교,서울특별시교육청,중구,B10,서울특별시 중구 다산로 170
7061082,서울청운초등학교,서울특별시교육청,종로구,B10,서울특별시 종로구 자하문로 105
7061083,서울청파초등학교,서울특별시교육청,용산구,B10,서울특별시 용산구 효창원로 228
7061084,서울충무초등학교,서울특별시교육청,중구,B10,서울 중구 퇴계로50길 13
7061085,서울한강초등학교,서울특별시교육청,용산구,B10,서울특별시 용산구 한강대로14길 9
7061086,서울한남초등학교,서울특별시교육청,용산구,B10,서울특별시 용산구 한남대로 112
7061087,서울혜화초등학교,서울특별시교육청,종로구,B10,서울특별시 종로구 혜화로 32
7061088,서울효제초등학교,서울특별시교육청,종로구,B10,서울특별시 종로구 대학로 12
7061089,서울후암초등학교,서울특별시교육청,용산구,B10,서울특별시 용산구 두텁바위로 140
7061090,서울흥인초등학교,서울특별시교육청,중구,B10,서울특별시 중구 청구로6길 11
7061091,숭의초등학교,서울특별시교육청,중구,B10,서울특별시 중구 소파로2길 10
7061092,신광초등학교,서울특별시교육청,용산구,B10,서울특별시 용산구 청파로 263
7061093,운현초등학교,서울특별시교육청,종로구,B10,서울특별시 종로구 삼일대로 460
7061128,서울대학교사범대학부설초등학교,서울특별시교육청,종로구,B10,서울특별시 종로구 대학로 64
7081418,서울가곡초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 공항대로36길 74
7081419,서울가양초등학교,서울특별시교육청,강서구,B10,서울 강서구 허준로 186
7081420,서울갈산초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 목동로 31
7081421,서울강서초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 오목로 31
7081422,서울강신초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 월정로 280
7081423,서울강월초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 신월로 97
7081424,서울개화초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 양천로 11
7081425,서울경인초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 안양천로 1009
7081426,서울계남초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 목동동로2길 54
7081427,서울공진초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 마곡서로 33
7081428,서울공항초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 마곡서1로 68
7081429,서울남명초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 중앙로23길 3
7081430,서울내발산초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 강서로46길 23
7081431,서울등마초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 등촌로35길 12
7081432,서울등명초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 강서로56나길 34
7081433,서울등서초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 화곡로58길 86
7081434,서울등양초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 강서로56나길 140
7081435,서울등원초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 화곡로65길 90
7081436,서울등촌초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 등촌로39길 71
7081437,서울등현초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 화곡로65길 124
7081438,서울목동초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 목동동로12길 12
7081439,서울목운초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 목동동로 235
7081440,서울목원초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 목동중앙로 204
7081441,서울발산초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 강서로45길 113
7081442,서울방화초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 양천로6길 92
7081443,서울백석초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 공항대로 491
7081444,서울삼정초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 금낭화로 222
7081445,서울서정초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 목동로8길 19
7081446,서울송정초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 공항대로3길 18
7081447,서울송화초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 방화대로34길 2
7081448,서울수명초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 수명로1길 84
7081449,서울신강초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 중앙로55길 72
7081450,서울신곡초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 등촌로13자길 42-14
7081451,서울신기초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 신정로 292
7081452,서울신남초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 남부순환로83길
7081453,서울신목초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 신목로5길 11-6
7081454,서울신서초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 목동서로10길 35
7081455,서울신원초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 남부순환로58길 32
7081456,서울신월초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 강서로31길 48
7081457,서울신정초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 곰달래로31가길 27
7081458,서울양강초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 오목로 101
7081459,서울양동초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 오목로23길 24
7081460,서울양명초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 중앙로 204
7081461,서울양목초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 목동로11길 30
7081462,서울양원초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 화곡로 16
7081463,서울양천초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 양천로 329
7081464,서울양화초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 목동중앙북로16길 57
7081466,서울염경초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 양천로69길 49
7081467,서울염동초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 양천로73길 17
7081468,서울염창초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 양천로 646-28
7081469,서울영도초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 목동중앙로 70
7081470,서울우장초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 화곡로 263
7081471,서울월정초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 월정로 176
7081472,서울월촌초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 목동중앙로 132
7081473,서울은정초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 목동남로 85
7081474,서울장수초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 신정로13가길 30
7081475,서울정곡초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 방화대로50길 22
7081476,서울정목초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 목동중앙로3길 30-10
7081477,서울지향초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 신정로11길 74
7081478,서울치현초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 방화대로47길 43
7081479,서울탑산초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 허준로 109
7081480,서울화곡초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 초록마을로 28
7081481,서울화일초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 까치산로10길 70
7081482,서울신은초등학교,서울특별시교육청,양천구,B10,서울특별시 양천구 신정이펜2로 30
7081483,유석초등학교,서울특별시교육청,강서구,B10,서울특별시 강서구 화곡로69길 9
7091367,서울교육대학교부설초등학교,서울특별시교육청,서초구,B10,서울특별시 서초구 서초중앙로 96
7091368,계성초등학교,서울특별시교육청,서초구,B10,서울특별시 서초구 신반포로19길 23
7091369,서울개원초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 선릉로 29
7091370,서울개일초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 개포로 401
7091371,서울개포초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 삼성로4길 30
7091372,서울구룡초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 개포로 263
7091373,서울논현초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 강남대로120길 33
7091374,서울대곡초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 남부순환로 3022
7091375,서울대도초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 선릉로 209
7091376,서울대모초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 광평로20길 27
7091377,서울대왕초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 헌릉로618길 8
7091378,서울대진초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 개포로109길 74
7091379,서울대청초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 양재대로55길 28
7091380,서울대치초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 양재천로 363
7091381,서울대현초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 역삼로98길 16
7091382,서울도곡초등학교,서울특별시교육청,강남구,B10,서울특별시 강남구 선릉로64길 33
